Node 198,0.154396031
Node 199,0.196726143
Node 200,0.157145937
Node 201,0.157005401
Node 202,0.190116219
Node 203,0.194414681
Node 204,0.156957267
Node 205,0.15394444
Node 206,0.155314784
Node 207,0.166464428
Node 208,0.157005401
Node 209,0.170429126
Node 210,0.174888403
Node 211,0.15394444
Node 212,0.164128931
Node 213,0.157465903
Node 214,0.158101948
Node 215,0.157752321
Node 216,0.162241287
Node 217,0.159461314
Node 218,0.15394444
Node 219,0.17189129
Node 220,0.400778123
Node 221,0.165121622
Node 222,0.159461314
Node 223,0.207823351
Node 224,0.15521795
Node 225,0.412974671
Node 226,0.152022938
Node 227,0.159608047
Node 228,0.184528979
Node 229,0.162968959
Node 230,0.161238662
Node 231,0.159459027
Node 232,0.197620388
Node 233,0.158601712
Node 234,0.177349714
Node 235,0.153703609
Node 236,0.177349714
Node 237,0.202984084
Node 238,0.155072344
Node 239,0.162075877
Node 240,0.156288279
Node 241,0.156648491
Node 242,0.156566073
Node 243,0.155164113
Node 244,0.154427352
Node 245,0.154334361
Node 246,0.154565706
Node 247,0.159459027
Node 248,0.15417436
Node 249,0.204790515
Node 250,0.17150108
Node 251,0.155164113
Node 252,0.156566073
Node 253,0.155896415
Node 254,0.283235111
Node 255,0.172288424
Node 256,0.156759903
Node 257,0.155892906
Node 258,0.163542565
Node 259,0.218848022
Node 260,0.154419363
Node 261,0.199175067
Node 262,0.156209705
Node 263,0.152358181
Node 264,0.183859391
Node 265,0.164557466
Node 266,0.159550411
Node 267,0.164430882
Node 268,0.155411207
Node 269,0.176978602
Node 270,0.159190444
Node 271,0.159141591
Node 272,0.159459027
Node 273,0.408140823
Node 274,0.156648491
Node 275,0.152022938
Node 276,0.155199468
Node 277,0.189407368
Node 278,0.157072158
Node 279,0.154669904
Node 280,0.157005401
Node 281,0.178539344
Node 282,0.157005401
Node 283,0.197318103
Node 284,0.227016941
Node 285,0.152022938
Node 286,0.183859391
Node 287,0.154273085
Node 288,0.173671106
Node 289,0.192646116
Node 290,0.184319202
Node 291,0.162042331
Node 292,0.155164113
Node 293,0.153478633
Node 294,0.169226884
Node 295,0.154565706
Node 296,0.162025284
Node 297,0.162845922
Node 298,0.342265898
Node 299,0.172891578
Node 300,0.17023531
Node 301,0.156000856
Node 302,0.160463512
Node 303,0.154669904
Node 304,0.155164113
Node 305,0.182345807
Node 306,0.165177235
Node 307,0.211019391
Node 308,0.169114489
Node 309,0.171826513
Node 310,0.153703609
Node 311,0.158300641
Node 312,0.171277071
Node 313,0.157005401
Node 314,0.152358181
Node 315,0.154381119
Node 316,0.161238662
Node 317,0.153977459
Node 318,0.16201528
Node 319,0.155154379
Node 320,0.17189129
Node 321,0.174942388
Node 322,0.162523037
Node 323,0.157005401
Node 324,0.199094584
Node 325,0.159461314
Node 326,0.155314784
Node 327,0.158471053
Node 328,0.159141591
Node 329,0.255925696
Node 330,0.177349714
Node 331,0.282554703
Node 332,0.157327793
Node 333,0.183071002
Node 334,0.163163528
Node 335,0.157752321
Node 336,0.158101948
Node 337,0.200763852
Node 338,0.153093131
Node 339,0.153703609
Node 340,0.153703609
Node 341,0.176827849
Node 342,0.152358181
Node 343,0.156087608
Node 344,0.159313062
Node 345,0.153703609
Node 346,0.152890999
Node 347,0.173791988
Node 348,0.15394444
Node 349,0.154334361
Node 350,0.159086734
Node 351,0.156566073
Node 352,0.252015359
Node 353,0.161238662
Node 354,0.158101948
Node 355,0.160463512
Node 356,0.193420987
Node 357,0.379288905
Node 358,0.290814591
Node 359,0.169226282
Node 360,0.174861984
Node 361,0.215983657
Node 362,0.250941962
Node 363,0.155164113
Node 364,0.161016597
Node 365,0.17189129
Node 366,0.202655007
Node 367,0.381990658
Node 368,0.155154379
Node 369,0.188857822
Node 370,0.400058964
Node 371,0.155675213
Node 372,0.197231853
Node 373,0.166219635
Node 374,0.444162599
Node 375,0.155164113
Node 376,0.159461314
Node 377,0.171440012
Node 378,0.160066407
Node 379,0.152358181
Node 380,0.161216273
Node 381,0.155164113
Node 382,0.165225859
Node 383,0.153478633
Node 384,0.15394444
Node 385,0.155168702
Node 386,0.345653954
Node 387,0.444162599
Node 388,0.165668732
Node 389,0.172678001
Node 390,0.156058136
Node 391,0.157556545
Node 392,0.153093131
Node 393,0.189181087
Node 394,0.666627605
Node 395,0.174665353
Node 396,0.158033395
Node 397,0.164036905
Node 398,0.159459027
Node 399,0.152358181
Node 400,0.156062214
Node 401,0.156087608
Node 402,0.156087608
Node 403,0.155896415
Node 404,0.155314784
Node 405,0.152358181
Node 406,0.154819501
Node 407,0.157005401
Node 408,0.162968959
Node 409,0.15521795
Node 410,0.456339184
Node 411,0.163239211
Node 412,0.16472427
Node 413,0.163208276
Node 414,0.153703609
Node 415,0.425524866
Node 416,0.166556833
Node 417,0.165177235
Node 418,0.154565706
Node 419,0.158300641
Node 420,0.155072344
Node 421,0.187087463
Node 422,0.17189129
Node 423,0.156957267
Node 424,0.171957461
Node 425,0.159459027
Node 426,0.153478633
Node 427,0.155619331
Node 428,0.152358181
Node 429,0.155896415
Node 430,0.161030538
Node 431,0.155314784
Node 432,0.1882003
Node 433,0.156209705
Node 434,0.188300499
Node 435,0.155675213
Node 436,0.159366281
Node 437,0.212214504
Node 438,0.214308049
Node 439,0.26890597
Node 440,0.15394444
Node 441,0.188685223
Node 442,0.157366216
Node 443,0.156400663
Node 444,0.170267296
Node 445,0.186248435
Node 446,0.153703609
Node 447,0.240214208
Node 448,0.165533216
Node 449,0.155154379
Node 450,0.15903579
Node 451,0.156026714
Node 452,0.201247408
Node 453,0.154866939
Node 454,0.160035641
Node 455,0.155619331
Node 456,0.152022938
Node 457,0.158253601
Node 458,0.162534528
Node 459,0.171504962
Node 460,0.190412331
Node 461,0.156759903
Node 462,0.19309953
Node 463,0.263118547
Node 464,0.177349714
Node 465,0.195673235
Node 466,0.154273085
Node 467,0.241477768
Node 468,0.420916437
Node 469,0.155164113
Node 470,0.155164113
Node 471,0.246900904
Node 472,0.208286562
Node 473,0.177922944
Node 474,0.17189129
Node 475,0.153093131
Node 476,0.153478633
Node 477,0.198934395
Node 478,0.158300641
Node 479,0.27522152
Node 480,0.17189129
Node 481,0.159141591
Node 482,0.160463512
Node 483,0.182366012
Node 484,0.161665015
Node 485,0.162353875
Node 486,0.160242835
Node 487,0.157145937
Node 488,0.159313062
Node 489,0.157752321
Node 490,0.200234125
Node 491,0.154396031
Node 492,0.289196717
Node 493,0.156648491
Node 494,0.407605712
Node 495,0.154396031
Node 496,0.157072158
Node 497,0.165395471
Node 498,0.154273085
Node 499,0.17023531
Node 500,0.198571249
Node 501,0.59155405
Node 502,0.22986847
Node 503,0.153093131
Node 504,0.153093131
Node 505,0.155606878
Node 506,0.417072347
Node 507,0.155164113
Node 508,0.166219635
Node 509,0.159313062
Node 510,0.164430882
Node 511,0.168308599
Node 512,0.153093131
Node 513,0.152358181
Node 514,0.156957267
Node 515,0.183634478
Node 516,0.164430882
Node 517,0.193849763
Node 518,0.158033395
Node 519,0.154381119
Node 520,0.155164113
Node 521,0.289590371
Node 522,0.156648491
Node 523,0.205718047
Node 524,0.156957267
Node 525,0.155892906
Node 526,0.153703609
Node 527,0.17132216
Node 528,0.423580179
Node 529,0.156209705
Node 530,0.173321397
Node 531,0.227725491
Node 532,0.154419363
Node 533,0.165337156
Node 534,0.154396031
Node 535,0.156566073
Node 536,0.157556545
Node 537,0.154565706
Node 538,0.308911726
Node 539,0.167600067
Node 540,0.172366017
Node 541,0.153093131
Node 542,0.173671106
Node 543,0.155164113
Node 544,0.155314784
Node 545,0.155314784
Node 546,0.161235977
Node 547,0.156209705
Node 548,0.155619331
Node 549,0.170267296
Node 550,0.165529809
Node 551,0.155675213
Node 552,0.171711212
Node 553,0.17189129
Node 554,0.441895051
Node 555,0.171440012
Node 556,0.213025169
Node 557,0.155599427
Node 558,0.155164113
Node 559,0.168044027
Node 560,0.159588065
Node 561,0.159313062
Node 562,0.172678001
Node 563,0.174596878
Node 564,0.186248435
Node 565,0.173791988
Node 566,0.254120193
Node 567,0.161294737
Node 568,0.155164113
Node 569,0.167033171
Node 570,0.15521795
Node 571,0.154396031
Node 572,0.159895643
Node 573,0.155619331
Node 574,0.16811218
Node 575,0.244895158
Node 576,0.15584206
Node 577,0.152022938
Node 578,0.399299748
Node 579,0.169226282
Node 580,0.172419568
Node 581,0.163076278
Node 582,0.158253601
Node 583,0.161294737
Node 584,0.155411207
Node 585,0.197755713
Node 586,0.17023531
Node 587,0.160859905
Node 588,0.158468323
Node 589,0.155411207
Node 590,0.152022938
Node 591,0.294723165
Node 592,0.15394444
Node 593,0.155154379
Node 594,0.194648599
Node 595,0.154416357
Node 596,0.156310998
Node 597,0.153478633
Node 598,0.197448564
Node 599,0.160056333
Node 600,0.154334361
Node 601,0.1610732
Node 602,0.16521301
Node 603,0.156957267
Node 604,0.155892906
Node 605,0.156122374
Node 606,0.179596608
Node 607,0.177349714
Node 608,0.156759903
Node 609,0.189785744
Node 610,0.159588065
Node 611,0.211831233
Node 612,0.152358181
Node 613,0.155314784
Node 614,0.159141591
Node 615,0.157103406
Node 616,0.155072344
Node 617,0.153478633
Node 618,0.153478633
Node 619,0.153421193
Node 620,0.158601712
Node 621,0.165311406
Node 622,0.163076278
Node 623,0.156209705
Node 624,0.159141591
Node 625,0.157752321
Node 626,0.153703609
Node 627,0.159461314
Node 628,0.156648491
Node 629,0.189996586
Node 630,0.153451117
Node 631,0.154669904
Node 632,0.159141591
Node 633,0.153093131
Node 634,0.155164113
Node 635,0.285003609
Node 636,0.155675213
Node 637,0.156209705
Node 638,0.17189129
Node 639,0.153478633
Node 640,0.179244059
Node 641,0.200581761
Node 642,0.217242994
Node 643,0.162042331
Node 644,0.157366216
Node 645,0.17189129
Node 646,0.159459027
Node 647,0.157099412
Node 648,0.176620718
Node 649,0.171957461
Node 650,0.255501435
Node 651,0.156209705
Node 652,0.157752321
Node 653,0.158033395
Node 654,0.219020385
Node 655,0.155619331
Node 656,0.155072344
Node 657,0.156288279
Node 658,0.24424734
Node 659,0.160424125
Node 660,0.251852425
Node 661,0.154396031
Node 662,0.19260449
Node 663,0.159313062
Node 664,0.212799149
Node 665,0.159141591
Node 666,0.233034458
Node 667,0.165596245
Node 668,0.156957267
Node 669,0.157099412
Node 670,0.173385904
Node 671,0.159141591
Node 672,0.155019883
Node 673,0.155072344
Node 674,0.152022938
Node 675,0.156838882
Node 676,0.154396031
Node 677,0.17105107
Node 678,0.155110475
Node 679,0.177349714
Node 680,0.165302095
Node 681,0.158253601
Node 682,0.16236715
Node 683,0.203058221
Node 684,0.209229235
Node 685,0.157145937
Node 686,0.16519002
Node 687,0.179819732
Node 688,0.154273085
Node 689,0.159743387
Node 690,0.237142837
Node 691,0.156648491
Node 692,0.154273085
Node 693,0.162042331
Node 694,0.153703609
Node 695,0.240064356
Node 696,0.159313062
Node 697,0.171440012
Node 698,0.16519002
Node 699,0.155110475
Node 700,0.164242538
Node 701,0.154273085
Node 702,0.159459027
Node 703,0.155154379
Node 704,0.157514645
Node 705,0.159141591
Node 706,0.154866939
Node 707,0.178225459
Node 708,0.157366216
Node 709,0.175612945
Node 710,0.156957267
Node 711,0.152022938
Node 712,0.176941843
Node 713,0.154273085
Node 714,0.156087608
Node 715,0.157005401
Node 716,0.161030538
Node 717,0.155164113
Node 718,0.194329527
Node 719,0.152358181
Node 720,0.177349714
Node 721,0.155314784
Node 722,0.225668876
Node 723,0.157366216
Node 724,0.164418374
Node 725,0.203944463
Node 726,0.153093131
Node 727,0.166944456
Node 728,0.154427352
Node 729,0.15417436
Node 730,0.154381119
Node 731,0.154961005
Node 732,0.154565706
Node 733,0.164242538
Node 734,0.176941843
Node 735,0.184725176
Node 736,0.152022938
Node 737,0.203559958
Node 738,0.155314784
Node 739,0.158101948
Node 740,0.154934638
Node 741,0.250941962
Node 742,0.153478633
Node 743,0.155675213
Node 744,0.155052093
Node 745,0.165675856
Node 746,0.165522299
Node 747,0.154903846
Node 748,0.216470005
Node 749,0.158101948
Node 750,0.162966736
Node 751,0.161030538
Node 752,0.158471053
Node 753,0.17105107
Node 754,0.152022938
Node 755,0.17023531
Node 756,0.155164113
Node 757,0.159141591
Node 758,0.154669904
Node 759,0.154273085
Node 760,0.173671106
Node 761,0.686826012
Node 762,0.156122374
Node 763,0.158882526
Node 764,0.161238662
Node 765,0.165646827
Node 766,0.153977459
Node 767,0.155199468
Node 768,0.153703609
Node 769,0.171440012
Node 770,0.17189129
Node 771,0.199175067
Node 772,0.178651193
Node 773,0.156759903
Node 774,0.16351321
Node 775,0.177382324
Node 776,0.160410122
Node 777,0.157145937
Node 778,0.155164113
Node 779,0.156566073
Node 780,0.156695055
Node 781,0.169978026
Node 782,0.158019009
Node 783,0.1546502
Node 784,0.161238662
Node 785,0.207719817
Node 786,0.156759903
Node 787,0.155164113
Node 788,0.159461314
Node 789,0.157103406
Node 790,0.176313353
Node 791,0.153478633
Node 792,0.186248435
Node 793,0.167188681
Node 794,0.154273085
Node 795,0.156209705
Node 796,0.157072158
Node 797,0.190116219
Node 798,0.157103406
Node 799,0.185828125
Node 800,0.163208276
Node 801,0.155110475
Node 802,0.17189129
Node 803,0.155154379
Node 804,0.175503488
Node 805,0.154334361
Node 806,0.153703609
Node 807,0.15417436
Node 808,0.169487515
Node 809,0.155164113
Node 810,0.155164113
Node 811,0.153093131
Node 812,0.196758706
Node 813,0.155892906
Node 814,0.153977459
Node 815,0.169459894
Node 816,0.159141591
Node 817,0.161238662
Node 818,0.159459027
Node 819,0.444875569
Node 820,0.225668876
Node 821,0.159765153
Node 822,0.158253601
Node 823,0.154427352
Node 824,0.157005401
Node 825,0.159461314
Node 826,0.159141591
Node 827,0.158500087
Node 828,0.159141591
Node 829,0.15394444
Node 830,0.17189129
Node 831,0.159459027
Node 832,0.156648491
Node 833,0.166219635
Node 834,0.156648491
Node 835,0.166376297
Node 836,0.153478633
Node 837,0.155619331
Node 838,0.155411207
Node 839,0.155072344
Node 840,0.159459027
Node 841,0.155411207
Node 842,0.156566073
Node 843,0.159141591
Node 844,0.161305559
Node 845,0.162353875
Node 846,0.160002576
Node 847,0.235548188
Node 848,0.393727215
Node 849,0.164928696
Node 850,0.156508493
Node 851,0.195303705
Node 852,0.155164113
Node 853,0.182921828
Node 854,0.177349714
Node 855,0.181544309
Node 856,0.311002113
Node 857,0.155154379
Node 858,0.155314784
Node 859,0.186248435
Node 860,0.153093131
Node 861,0.159608047
Node 862,0.154334361
Node 863,0.665637643
Node 864,0.159141591
Node 865,0.155933448
Node 866,0.158253601
Node 867,0.180420979
Node 868,0.156209705
Node 869,0.156058136
Node 870,0.201940899
Node 871,0.182216329
Node 872,0.230115258
Node 873,0.161238662
Node 874,0.207823351
Node 875,0.159313062
Node 876,0.19437937
Node 877,0.154565706
Node 878,0.155675213
Node 879,0.160292446
Node 880,0.160463512
Node 881,0.214854696
Node 882,0.165259002
Node 883,0.157005401
Node 884,0.154638033
Node 885,0.17095919
Node 886,0.186248435
Node 887,0.159461314
Node 888,0.159459027
Node 889,0.153703609
Node 890,0.162130881
Node 891,0.157752321
Node 892,0.156106267
Node 893,0.157514645
Node 894,0.153703609
Node 895,0.156058136
Node 896,0.165407639
Node 897,0.278990226
Node 898,0.154565706
Node 899,0.171440012
Node 900,0.18514535
Node 901,0.177349714
Node 902,0.157366216
Node 903,0.160463512
Node 904,0.171489418
Node 905,0.160552323
Node 906,0.155619331
Node 907,0.152022938
Node 908,0.219882763
Node 909,0.202640521
Node 910,0.157005401
Node 911,0.159459027
Node 912,0.18127539
Node 913,0.156759903
Node 914,0.158101948
Node 915,0.174985029
Node 916,0.157366216
Node 917,0.166819394
Node 918,0.157752321
Node 919,0.166951634
Node 920,0.188226301
Node 921,0.158253601
Node 922,0.189658875
Node 923,0.163344261
Node 924,0.17189129
Node 925,0.162968959
Node 926,0.159461314
Node 927,0.157366216
Node 928,0.161238662
Node 929,0.168275746
Node 930,0.174164618
Node 931,0.336141182
Node 932,0.153703609
Node 933,0.186248435
Node 934,0.155761617
Node 935,0.208286562
Node 936,0.193826732
Node 937,0.162610368
Node 938,0.157072158
Node 939,0.199983721
Node 940,0.153703609
Node 941,0.161238662
Node 942,0.162042331
Node 943,0.156000856
Node 944,0.158101948
Node 945,0.156338067
Node 946,0.419145003
Node 947,0.154427352
Node 948,0.244895158
Node 949,0.161305559
Node 950,0.155164113
Node 951,0.154903846
Node 952,0.156890418
Node 953,0.174665353
Node 954,0.159141591
Node 955,0.330264783
Node 956,0.157145937
Node 957,0.153703609
Node 958,0.157556545
Node 959,0.153478633
Node 960,0.155314784
Node 961,0.160463512
Node 962,0.152358181
Node 963,0.156566073
Node 964,0.155199468
Node 965,0.176941843
Node 966,0.164430882
Node 967,0.156957267
Node 968,0.157099412
Node 969,0.294805011
Node 970,0.154273085
Node 971,0.159459027
Node 972,0.155675213
Node 973,0.155164113
Node 974,0.186248435
Node 975,0.155314784
Node 976,0.161030538
Node 977,0.155052093
Node 978,0.152022938
Node 979,0.158253601
Node 980,0.155675213
Node 981,0.159313062
Node 982,0.156566073
Node 983,0.158471053
Node 984,0.157327793
Node 985,0.159141591
Node 986,0.156759903
Node 987,0.166219635
Node 988,0.157099412
Node 989,0.162042331
Node 990,0.155072344
Node 991,0.159461314
Node 992,0.155647369
Node 993,0.176257121
Node 994,0.177104035
Node 995,0.162103117
Node 996,0.171053704
Node 997,0.159461314
Node 998,0.153703609
Node 999,0.18127539
Node 1000,0.157005401
Node 1001,0.163131324
Node 1002,0.155619331
Node 1003,0.203267899
Node 1004,0.158101948
Node 1005,0.155314784
Node 1006,0.255148917
Node 1007,0.168644173
Node 1008,0.159141591
Node 1009,0.187016868
Node 1010,0.155164113
Node 1011,0.162042331
Node 1012,0.153703609
Node 1013,0.15521795
Node 1014,0.157514645
Node 1015,0.159459027
Node 1016,0.165000053
Node 1017,0.167417447
Node 1018,0.153093131
Node 1019,0.175397773
Node 1020,0.156062214
Node 1021,0.444162599
Node 1022,0.152358181
Node 1023,0.162354587
Node 1024,0.166556833
Node 1025,0.160437976
Node 1026,0.160115145
Node 1027,0.156400663
Node 1028,0.159141591
Node 1029,0.157099412
Node 1030,0.156648491
Node 1031,0.17132216
Node 1032,0.206312479
Node 1033,0.159190444
Node 1034,0.155168702
Node 1035,0.159313062
Node 1036,0.159765153
Node 1037,0.174513371
Node 1038,0.156106267
Node 1039,0.156209705
Node 1040,0.155933448
Node 1041,0.159459027
Node 1042,0.155675213
Node 1043,0.174596878
Node 1044,0.154427352
Node 1045,0.158253601
Node 1046,0.153478633
Node 1047,0.153093131
Node 1048,0.17189129
Node 1049,0.240214208
Node 1050,0.153093131
Node 1051,0.16986852
Node 1052,0.849989858
Node 1053,0.154866939
Node 1054,0.15394444
Node 1055,0.157514645
Node 1056,0.158101948
Node 1057,0.156000856
Node 1058,0.204272728
Node 1059,0.155314784
Node 1060,0.17023531
Node 1061,0.155619331
Node 1062,0.153093131
Node 1063,0.155619331
Node 1064,0.186248435
Node 1065,0.15417436
Node 1066,0.154565706
Node 1067,0.15417436
Node 1068,0.173671106
Node 1069,0.152358181
Node 1070,0.246900904
Node 1071,0.249609277
Node 1072,0.152022938
Node 1073,0.162176585
Node 1074,0.235408108
Node 1075,0.15521795
Node 1076,0.155675213
Node 1077,0.157005401
Node 1078,0.165668732
Node 1079,0.155895419
Node 1080,0.159141591
Node 1081,0.176978602
Node 1082,0.153093131
Node 1083,0.153478633
Node 1084,0.428208465
Node 1085,0.156957267
Node 1086,0.165522299
Node 1087,0.152022938
Node 1088,0.159895643
Node 1089,0.302238075
Node 1090,0.154273085
Node 1091,0.160021318
Node 1092,0.158253601
Node 1093,0.171490532
Node 1094,0.174841004
Node 1095,0.154866939
Node 1096,0.157746478
Node 1097,0.169226282
Node 1098,0.15394444
Node 1099,0.227823273
Node 1100,0.167254846
Node 1101,0.159141591
Node 1102,0.173671106
Node 1103,0.156648491
Node 1104,0.157145937
Node 1105,0.155619331
Node 1106,0.1546502
Node 1107,0.158344178
Node 1108,0.154419363
Node 1109,0.157366216
Node 1110,0.159141591
Node 1111,0.157366216
Node 1112,0.186318817
Node 1113,0.220444144
Node 1114,0.155314784
Node 1115,0.155164113
Node 1116,0.157793829
Node 1117,0.155314784
Node 1118,0.194010238
Node 1119,0.161198854
Node 1120,0.219882763
Node 1121,0.194940123
Node 1122,0.156338067
Node 1123,0.64085986
Node 1124,0.155933448
Node 1125,0.153703609
Node 1126,0.152022938
Node 1127,0.156957267
Node 1128,0.156957267
Node 1129,0.155761617
Node 1130,0.204626181
Node 1131,0.160323081
Node 1132,0.153093131
Node 1133,0.159313062
Node 1134,0.389869179
Node 1135,0.15417436
Node 1136,0.156209705
Node 1137,0.162103117
Node 1138,0.159461314
Node 1139,0.162176585
Node 1140,0.153478633
Node 1141,0.162042331
Node 1142,0.176941843
Node 1143,0.178475343
Node 1144,0.152022938
Node 1145,0.257568777
Node 1146,0.159459027
Node 1147,0.335347429
Node 1148,0.161238662
Node 1149,0.173124789
Node 1150,0.163344261
Node 1151,0.686826012
Node 1152,0.161305559
Node 1153,0.155675213
Node 1154,0.153093131
Node 1155,0.173365981
Node 1156,0.169226282
Node 1157,0.176941843
Node 1158,0.157366216
Node 1159,0.155164113
Node 1160,0.15417436
Node 1161,0.165668732
Node 1162,0.212459912
Node 1163,0.165892378
Node 1164,0.159141591
Node 1165,0.16519002
Node 1166,0.17023531
Node 1167,0.164579836
Node 1168,0.155110475
Node 1169,0.155619331
Node 1170,0.153093131
Node 1171,0.155199468
Node 1172,0.160463512
Node 1173,0.152022938
Node 1174,0.196814577
Node 1175,0.153093131
Node 1176,0.186248435
Node 1177,0.157514645
Node 1178,0.154427352
Node 1179,0.205841084
Node 1180,0.155154379
Node 1181,0.157514645
Node 1182,0.152022938
Node 1183,0.178646527
Node 1184,0.226963316
Node 1185,0.157746478
Node 1186,0.161915979
Node 1187,0.153703609
Node 1188,0.165668732
Node 1189,0.177352436
Node 1190,0.157366216
Node 1191,0.158973339
Node 1192,0.169226884
Node 1193,0.156209705
Node 1194,0.17671738
Node 1195,0.157099412
Node 1196,0.156209705
Node 1197,0.157366216
Node 1198,0.153703609
Node 1199,0.390807469
Node 1200,0.173671106
Node 1201,0.162782367
Node 1202,0.165143824
Node 1203,0.161238662
Node 1204,0.186248435
Node 1205,0.154396031
Node 1206,0.154273085
Node 1207,0.161238662
Node 1208,0.156759903
Node 1209,0.158344178
Node 1210,0.153703609
Node 1211,0.153093131
Node 1212,0.155606878
Node 1213,0.16447785
Node 1214,0.153093131
Node 1215,0.154934638
Node 1216,0.155110475
Node 1217,0.154334361
Node 1218,0.159459027
Node 1219,0.157005401
Node 1220,0.157099412
Node 1221,0.227225722
Node 1222,0.157752321
Node 1223,0.161030538
Node 1224,0.159313062
Node 1225,0.161949147
Node 1226,0.159608047
Node 1227,0.467496771
Node 1228,0.160317273
